[I 2025-12-02 23:25:31,418] A new study created in memory with name: catboost_fold_1
[I 2025-12-02 23:57:30,593] Trial 28 finished with value: 0.17501094343193124 and parameters: {'iterations': 500, 'learning_rate': 0.004377653793697295, 'depth': 4, 'l2_leaf_reg': 9.164565632085527, 'border_count': 194, 'bagging_temperature': 0.5593460926031684, 'random_strength': 0.3917020783732459, 'scale_pos_weight': 5.56255962726917}. Best is trial 24 with value: 0.1817975219109297.
[I 2025-12-02 23:57:33,998] Trial 29 finished with value: 0.15301872134634653 and parameters: {'iterations': 100, 'learning_rate': 0.011815451288684107, 'depth': 2, 'l2_leaf_reg': 6.931869803404664, 'border_count': 211, 'bagging_temperature': 0.9957895548002569, 'random_strength': 0.5586866775655539, 'scale_pos_weight': 5.432285791754965}. Best is trial 24 with value: 0.1817975219109297.
[I 2025-12-02 23:57:40,333] A new study created in memory with name: catboost_fold_5
[I 2025-12-02 23:57:44,857] Trial 0 finished with value: 0.127596341193748 and parameters: {'iterations': 200, 'learning_rate': 0.0013861154213208658, 'depth': 2, 'l2_leaf_reg': 3.3150043002733973, 'border_count': 244, 'bagging_temperature': 0.6413433452107209, 'random_strength': 0.26880544426010244, 'scale_pos_weight': 5.255875370918264}. Best is trial 0 with value: 0.127596341193748.
[I 2025-12-02 23:58:09,301] Trial 1 finished with value: 0.15444050180959562 and parameters: {'iterations': 1000, 'learning_rate': 0.005634995996731683, 'depth': 3, 'l2_leaf_reg': 9.74670387134219, 'border_count': 176, 'bagging_temperature': 0.8023759724796724, 'random_strength': 0.05820901295011338, 'scale_pos_weight': 5.532011930972474}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-02 23:58:31,344] Trial 2 finished with value: 0.15376615982510317 and parameters: {'iterations': 900, 'learning_rate': 0.006098626930807562, 'depth': 3, 'l2_leaf_reg': 3.055501135684797, 'border_count': 151, 'bagging_temperature': 0.46789597749511413, 'random_strength': 0.23948398580237806, 'scale_pos_weight': 5.427610066101936}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-02 23:58:51,948] Trial 3 finished with value: 0.1511086261411781 and parameters: {'iterations': 900, 'learning_rate': 0.010129881186011297, 'depth': 3, 'l2_leaf_reg': 1.5085917087059344, 'border_count': 168, 'bagging_temperature': 0.08457705014044192, 'random_strength': 0.49821337551985434, 'scale_pos_weight': 5.836502195089389}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-02 23:59:17,481] Trial 4 finished with value: 0.14392903275381103 and parameters: {'iterations': 1000, 'learning_rate': 0.0015870944320648481, 'depth': 3, 'l2_leaf_reg': 3.5766469193614303, 'border_count': 240, 'bagging_temperature': 0.3929475454969593, 'random_strength': 0.001428137191111234, 'scale_pos_weight': 5.318146428196297}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-02 23:59:38,999] Trial 5 finished with value: 0.14014941395146996 and parameters: {'iterations': 800, 'learning_rate': 0.019436089290149294, 'depth': 4, 'l2_leaf_reg': 1.1653910561108263, 'border_count': 155, 'bagging_temperature': 0.5750256785072266, 'random_strength': 0.17050259839791182, 'scale_pos_weight': 5.628661275654958}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-02 23:59:54,369] Trial 6 finished with value: 0.14169088352884257 and parameters: {'iterations': 800, 'learning_rate': 0.0062488548708946315, 'depth': 2, 'l2_leaf_reg': 5.792946867348968, 'border_count': 191, 'bagging_temperature': 0.4835349491127967, 'random_strength': 0.975566734126152, 'scale_pos_weight': 5.506392124829994}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-02 23:59:57,848] Trial 7 finished with value: 0.13722230829387383 and parameters: {'iterations': 100, 'learning_rate': 0.016777112854014824, 'depth': 2, 'l2_leaf_reg': 9.245988123457101, 'border_count': 226, 'bagging_temperature': 0.3803968289191251, 'random_strength': 0.38217935241315915, 'scale_pos_weight': 5.566489942009699}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-03 00:00:06,472] Trial 8 finished with value: 0.14907441282847864 and parameters: {'iterations': 300, 'learning_rate': 0.014510757627970779, 'depth': 3, 'l2_leaf_reg': 4.821782928867284, 'border_count': 212, 'bagging_temperature': 0.5190129483288256, 'random_strength': 0.5040472695925543, 'scale_pos_weight': 5.6027668075038255}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-03 00:00:26,152] Trial 9 finished with value: 0.15175053074918612 and parameters: {'iterations': 700, 'learning_rate': 0.014922731004893327, 'depth': 4, 'l2_leaf_reg': 5.376765525669672, 'border_count': 153, 'bagging_temperature': 0.964893904702918, 'random_strength': 0.5898636949356179, 'scale_pos_weight': 5.819518400323089}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-03 00:00:41,547] Trial 10 finished with value: 0.14850080595971848 and parameters: {'iterations': 500, 'learning_rate': 0.007525424864826293, 'depth': 4, 'l2_leaf_reg': 9.784022410296814, 'border_count': 195, 'bagging_temperature': 0.9630404227679261, 'random_strength': 0.7947852572966162, 'scale_pos_weight': 5.035002638010223}. Best is trial 1 with value: 0.15444050180959562.
[I 2025-12-03 00:01:04,839] Trial 11 finished with value: 0.1552083481185797 and parameters: {'iterations': 1000, 'learning_rate': 0.004983000516861616, 'depth': 3, 'l2_leaf_reg': 7.619200777126517, 'border_count': 177, 'bagging_temperature': 0.8022117532676389, 'random_strength': 0.018866468703177486, 'scale_pos_weight': 5.243613910230517}. Best is trial 11 with value: 0.1552083481185797.
[I 2025-12-03 00:01:19,472] Trial 12 finished with value: 0.14970410313790078 and parameters: {'iterations': 600, 'learning_rate': 0.0038407023086809624, 'depth': 3, 'l2_leaf_reg': 7.898301125383766, 'border_count': 175, 'bagging_temperature': 0.7823809204965659, 'random_strength': 0.006930785721444715, 'scale_pos_weight': 5.101620443405829}. Best is trial 11 with value: 0.1552083481185797.
[I 2025-12-03 00:01:43,941] Trial 13 finished with value: 0.15552698872279117 and parameters: {'iterations': 1000, 'learning_rate': 0.009690292606401352, 'depth': 3, 'l2_leaf_reg': 7.582174476300993, 'border_count': 179, 'bagging_temperature': 0.7720257347259545, 'random_strength': 0.07665254064853558, 'scale_pos_weight': 5.1918082712766545}. Best is trial 13 with value: 0.15552698872279117.
[I 2025-12-03 00:01:56,678] Trial 14 finished with value: 0.1529483373116664 and parameters: {'iterations': 500, 'learning_rate': 0.010364135509979186, 'depth': 3, 'l2_leaf_reg': 7.269583546462085, 'border_count': 186, 'bagging_temperature': 0.7243524845698185, 'random_strength': 0.15320659491269184, 'scale_pos_weight': 5.177016757638746}. Best is trial 13 with value: 0.15552698872279117.
[I 2025-12-03 00:02:26,749] Trial 15 finished with value: 0.1559097682563072 and parameters: {'iterations': 1000, 'learning_rate': 0.00836198168223344, 'depth': 4, 'l2_leaf_reg': 7.309714198056639, 'border_count': 213, 'bagging_temperature': 0.8591491874539067, 'random_strength': 0.3101908078068441, 'scale_pos_weight': 5.341283701293331}. Best is trial 15 with value: 0.1559097682563072.
[I 2025-12-03 00:02:48,742] Trial 16 finished with value: 0.15260603686624682 and parameters: {'iterations': 700, 'learning_rate': 0.012231855190323833, 'depth': 4, 'l2_leaf_reg': 6.699330728402579, 'border_count': 211, 'bagging_temperature': 0.8956357143813396, 'random_strength': 0.3591437538934758, 'scale_pos_weight': 5.397986835797874}. Best is trial 15 with value: 0.1559097682563072.
[I 2025-12-03 00:03:01,706] Trial 17 finished with value: 0.1519156820958069 and parameters: {'iterations': 400, 'learning_rate': 0.008609078256228668, 'depth': 4, 'l2_leaf_reg': 8.55239091902402, 'border_count': 225, 'bagging_temperature': 0.19437667263324393, 'random_strength': 0.36373791172350955, 'scale_pos_weight': 5.969984605995936}. Best is trial 15 with value: 0.1559097682563072.
[I 2025-12-03 00:03:25,327] Trial 18 finished with value: 0.15269114730892958 and parameters: {'iterations': 800, 'learning_rate': 0.012304476151681225, 'depth': 4, 'l2_leaf_reg': 6.507705753147476, 'border_count': 204, 'bagging_temperature': 0.6619520425547507, 'random_strength': 0.14643474656722807, 'scale_pos_weight': 5.010969887386299}. Best is trial 15 with value: 0.1559097682563072.
[I 2025-12-03 00:03:43,467] Trial 19 finished with value: 0.1471496827825958 and parameters: {'iterations': 900, 'learning_rate': 0.009222421204351657, 'depth': 2, 'l2_leaf_reg': 8.557788072967671, 'border_count': 222, 'bagging_temperature': 0.861418295249934, 'random_strength': 0.689576546793867, 'scale_pos_weight': 5.374560970337741}. Best is trial 15 with value: 0.1559097682563072.
[I 2025-12-03 00:04:06,052] Trial 20 finished with value: 0.15492478365577536 and parameters: {'iterations': 700, 'learning_rate': 0.011925006284983702, 'depth': 4, 'l2_leaf_reg': 6.353053723245492, 'border_count': 255, 'bagging_temperature': 0.9896811979898089, 'random_strength': 0.2763632961179592, 'scale_pos_weight': 5.1578671591608005}. Best is trial 15 with value: 0.1559097682563072.
[I 2025-12-03 00:04:30,349] Trial 21 finished with value: 0.15708629904238117 and parameters: {'iterations': 1000, 'learning_rate': 0.0038667274607951697, 'depth': 3, 'l2_leaf_reg': 7.637785752852357, 'border_count': 165, 'bagging_temperature': 0.7394034003830379, 'random_strength': 0.08352144323183465, 'scale_pos_weight': 5.256878132284112}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:04:54,508] Trial 22 finished with value: 0.1556821684036325 and parameters: {'iterations': 1000, 'learning_rate': 0.0036298600508620606, 'depth': 3, 'l2_leaf_reg': 8.289722340420763, 'border_count': 165, 'bagging_temperature': 0.7046171422074207, 'random_strength': 0.11133346801624178, 'scale_pos_weight': 5.2821170157196216}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:05:16,601] Trial 23 finished with value: 0.15298813392972258 and parameters: {'iterations': 900, 'learning_rate': 0.0037543535924777468, 'depth': 3, 'l2_leaf_reg': 8.267563997322277, 'border_count': 163, 'bagging_temperature': 0.6600056614228935, 'random_strength': 0.1985019960851559, 'scale_pos_weight': 5.3341855014069015}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:05:39,972] Trial 24 finished with value: 0.1529049650075926 and parameters: {'iterations': 1000, 'learning_rate': 0.0032865031210090895, 'depth': 3, 'l2_leaf_reg': 8.854778300664533, 'border_count': 162, 'bagging_temperature': 0.8654747974747986, 'random_strength': 0.11950569872840121, 'scale_pos_weight': 5.269628254633968}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:05:55,646] Trial 25 finished with value: 0.13926046285332178 and parameters: {'iterations': 800, 'learning_rate': 0.0025569167660143915, 'depth': 2, 'l2_leaf_reg': 6.989932503874271, 'border_count': 197, 'bagging_temperature': 0.6973643394192517, 'random_strength': 0.3074208008853293, 'scale_pos_weight': 5.4445353299283}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:06:21,786] Trial 26 finished with value: 0.15586323348937925 and parameters: {'iterations': 900, 'learning_rate': 0.0075793788111931555, 'depth': 4, 'l2_leaf_reg': 4.84482306920431, 'border_count': 185, 'bagging_temperature': 0.5872207687664783, 'random_strength': 0.45172895427998305, 'scale_pos_weight': 5.119715865261003}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:06:48,415] Trial 27 finished with value: 0.15488427524212983 and parameters: {'iterations': 900, 'learning_rate': 0.007469238736074874, 'depth': 4, 'l2_leaf_reg': 4.363956348124233, 'border_count': 205, 'bagging_temperature': 0.5787443881889773, 'random_strength': 0.45005848252082437, 'scale_pos_weight': 5.117986146299868}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:07:06,882] Trial 28 finished with value: 0.15026888642915728 and parameters: {'iterations': 600, 'learning_rate': 0.007557822679740963, 'depth': 4, 'l2_leaf_reg': 5.689470061886359, 'border_count': 185, 'bagging_temperature': 0.29508883709053413, 'random_strength': 0.5956740148937893, 'scale_pos_weight': 5.070211596938431}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:07:34,166] Trial 29 finished with value: 0.14246229930822343 and parameters: {'iterations': 900, 'learning_rate': 0.0010019776218375982, 'depth': 4, 'l2_leaf_reg': 4.0366336017166216, 'border_count': 212, 'bagging_temperature': 0.5723769680284974, 'random_strength': 0.44472589974340543, 'scale_pos_weight': 5.229612837082287}. Best is trial 21 with value: 0.15708629904238117.
[I 2025-12-03 00:10:27,547] A new study created in memory with name: xgboost_fold_1
[I 2025-12-03 00:12:04,539] Trial 0 finished with value: 0.13279382930379258 and parameters: {'n_estimators': 700, 'learning_rate': 0.09609419098420315, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.9249918464206337, 'colsample_bytree': 0.5128674125666721, 'reg_alpha': 0.735304296289825, 'reg_lambda': 4.308626658498502, 'gamma': 2.0, 'scale_pos_weight': 5.086467183861779}. Best is trial 0 with value: 0.13279382930379258.
[I 2025-12-03 00:13:33,870] Trial 1 finished with value: 0.13359892428393932 and parameters: {'n_estimators': 650, 'learning_rate': 0.09797947250355014, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.9593779325784381, 'colsample_bytree': 0.5890773129112435, 'reg_alpha': 0.3950804633193359, 'reg_lambda': 2.992222235330251, 'gamma': 3.0, 'scale_pos_weight': 5.376891532113909}. Best is trial 1 with value: 0.13359892428393932.
[I 2025-12-03 00:17:49,096] Trial 2 finished with value: 0.13868349009204498 and parameters: {'n_estimators': 1000, 'learning_rate': 0.051126613737337734, 'max_depth': 10, 'min_child_weight': 7, 'subsample': 0.9058243766825698, 'colsample_bytree': 0.5189324512420876, 'reg_alpha': 0.1555879213237048, 'reg_lambda': 3.601721029461829, 'gamma': 1.0, 'scale_pos_weight': 5.776492903248337}. Best is trial 2 with value: 0.13868349009204498.
[I 2025-12-03 00:19:50,023] Trial 3 finished with value: 0.13274493011694594 and parameters: {'n_estimators': 650, 'learning_rate': 0.08911232576056835, 'max_depth': 12, 'min_child_weight': 2, 'subsample': 0.96023042369503, 'colsample_bytree': 0.4033778511977096, 'reg_alpha': 0.3284947220201556, 'reg_lambda': 3.3892984673728033, 'gamma': 1.0, 'scale_pos_weight': 5.581425439472161}. Best is trial 2 with value: 0.13868349009204498.
[I 2025-12-03 00:19:53,784] Trial 4 finished with value: 0.16123318205499093 and parameters: {'n_estimators': 100, 'learning_rate': 0.05205280874554391, 'max_depth': 2, 'min_child_weight': 4, 'subsample': 0.9928594517714463, 'colsample_bytree': 0.5533827624164076, 'reg_alpha': 0.697058463942308, 'reg_lambda': 8.593577062090468, 'gamma': 5.0, 'scale_pos_weight': 5.3723427528041885}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:20:14,788] Trial 5 finished with value: 0.15600911478755858 and parameters: {'n_estimators': 450, 'learning_rate': 0.0509313483405496, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.9924229314842029, 'colsample_bytree': 0.5147793157600108, 'reg_alpha': 0.08127943388867231, 'reg_lambda': 5.987911767881308, 'gamma': 3.0, 'scale_pos_weight': 5.709826735160002}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:20:47,096] Trial 6 finished with value: 0.15932060990558589 and parameters: {'n_estimators': 750, 'learning_rate': 0.009330745421572438, 'max_depth': 6, 'min_child_weight': 7, 'subsample': 0.9773746244518184, 'colsample_bytree': 0.5670549345823048, 'reg_alpha': 0.5198272530263217, 'reg_lambda': 8.116890860037191, 'gamma': 5.0, 'scale_pos_weight': 5.681740949937465}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:21:03,554] Trial 7 finished with value: 0.15454334051494117 and parameters: {'n_estimators': 100, 'learning_rate': 0.009929469615296031, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.911010444704706, 'colsample_bytree': 0.496223650091591, 'reg_alpha': 0.94698727585954, 'reg_lambda': 7.051177770985947, 'gamma': 2.0, 'scale_pos_weight': 5.860945545715806}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:21:30,880] Trial 8 finished with value: 0.1510902076147979 and parameters: {'n_estimators': 700, 'learning_rate': 0.05022854076067888, 'max_depth': 14, 'min_child_weight': 8, 'subsample': 0.9600128961714373, 'colsample_bytree': 0.5478646531192175, 'reg_alpha': 0.46832080881283666, 'reg_lambda': 5.808414059087966, 'gamma': 4.0, 'scale_pos_weight': 5.093317307636416}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:22:02,224] Trial 9 finished with value: 0.13253227734850048 and parameters: {'n_estimators': 600, 'learning_rate': 0.09971841313231078, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.9143950694814624, 'colsample_bytree': 0.5765043121125734, 'reg_alpha': 0.019306285210506147, 'reg_lambda': 9.697344241171447, 'gamma': 1.0, 'scale_pos_weight': 5.815002991090729}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:22:18,247] Trial 10 finished with value: 0.15233073411094114 and parameters: {'n_estimators': 100, 'learning_rate': 0.07128347651406965, 'max_depth': 20, 'min_child_weight': 2, 'subsample': 0.9968603210192488, 'colsample_bytree': 0.4584765642042454, 'reg_alpha': 0.7138049812404318, 'reg_lambda': 1.3904916359497692, 'gamma': 5.0, 'scale_pos_weight': 5.312368468977462}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:22:24,027] Trial 11 finished with value: 0.15838338915342445 and parameters: {'n_estimators': 350, 'learning_rate': 0.00920268205010607, 'max_depth': 2, 'min_child_weight': 4, 'subsample': 0.9788106004788929, 'colsample_bytree': 0.5549182249503243, 'reg_alpha': 0.6569175266956069, 'reg_lambda': 8.902038575629144, 'gamma': 5.0, 'scale_pos_weight': 5.525080605952899}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:22:44,985] Trial 12 finished with value: 0.1539155750914811 and parameters: {'n_estimators': 900, 'learning_rate': 0.028941427467322697, 'max_depth': 4, 'min_child_weight': 7, 'subsample': 0.9781932352714776, 'colsample_bytree': 0.549628099964075, 'reg_alpha': 0.6028171627252934, 'reg_lambda': 7.997790465581547, 'gamma': 4.0, 'scale_pos_weight': 5.985046911327531}. Best is trial 4 with value: 0.16123318205499093.
[I 2025-12-03 00:22:52,577] Trial 13 finished with value: 0.16638922954551297 and parameters: {'n_estimators': 300, 'learning_rate': 0.030880078702339737, 'max_depth': 2, 'min_child_weight': 3, 'subsample': 0.9798065576511755, 'colsample_bytree': 0.5879761396190714, 'reg_alpha': 0.8927050269915237, 'reg_lambda': 7.66330587762075, 'gamma': 5.0, 'scale_pos_weight': 5.284288106115279}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:22:58,150] Trial 14 finished with value: 0.1632699980242551 and parameters: {'n_estimators': 350, 'learning_rate': 0.03449557407753114, 'max_depth': 2, 'min_child_weight': 3, 'subsample': 0.9372208807734302, 'colsample_bytree': 0.5984199453174663, 'reg_alpha': 0.9631449462715983, 'reg_lambda': 6.981962398072837, 'gamma': 4.0, 'scale_pos_weight': 5.272865075400523}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:25:24,906] Trial 15 finished with value: 0.15023560385093362 and parameters: {'n_estimators': 300, 'learning_rate': 0.03279797327755166, 'max_depth': 16, 'min_child_weight': 1, 'subsample': 0.933836746619575, 'colsample_bytree': 0.5990586244729411, 'reg_alpha': 0.99226359011895, 'reg_lambda': 6.815242108077215, 'gamma': 4.0, 'scale_pos_weight': 5.221976974382283}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:25:58,461] Trial 16 finished with value: 0.164575837520808 and parameters: {'n_estimators': 250, 'learning_rate': 0.03433883887023607, 'max_depth': 2, 'min_child_weight': 3, 'subsample': 0.9430866485011513, 'colsample_bytree': 0.45401867833543086, 'reg_alpha': 0.8289121219388736, 'reg_lambda': 6.959003492332872, 'gamma': 4.0, 'scale_pos_weight': 5.21119979270177}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:27:37,539] Trial 17 finished with value: 0.1569343955692183 and parameters: {'n_estimators': 250, 'learning_rate': 0.023950036686529654, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9460366402342083, 'colsample_bytree': 0.4613983688242933, 'reg_alpha': 0.8230753234156387, 'reg_lambda': 5.196600334931481, 'gamma': 0.0, 'scale_pos_weight': 5.007990488975282}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:28:53,224] Trial 18 finished with value: 0.142353325984389 and parameters: {'n_estimators': 500, 'learning_rate': 0.06526248623655934, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.9502212797746351, 'colsample_bytree': 0.4265791213011785, 'reg_alpha': 0.8308075540754677, 'reg_lambda': 7.482206436134474, 'gamma': 3.0, 'scale_pos_weight': 5.198486434633299}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:31:19,869] Trial 19 finished with value: 0.16021665557800432 and parameters: {'n_estimators': 200, 'learning_rate': 0.0408716341577341, 'max_depth': 18, 'min_child_weight': 3, 'subsample': 0.9675855902762523, 'colsample_bytree': 0.4738431289671923, 'reg_alpha': 0.8567783732221501, 'reg_lambda': 9.947207548800828, 'gamma': 4.0, 'scale_pos_weight': 5.433821176468391}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:33:35,980] Trial 20 finished with value: 0.15398932520572955 and parameters: {'n_estimators': 450, 'learning_rate': 0.021584163701062975, 'max_depth': 6, 'min_child_weight': 4, 'subsample': 0.9269016227544317, 'colsample_bytree': 0.43120689953356706, 'reg_alpha': 0.2595484207841084, 'reg_lambda': 4.759800715633036, 'gamma': 5.0, 'scale_pos_weight': 5.155045358628305}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:34:20,992] Trial 21 finished with value: 0.16107633753873332 and parameters: {'n_estimators': 400, 'learning_rate': 0.037874163500419916, 'max_depth': 2, 'min_child_weight': 3, 'subsample': 0.942530580863846, 'colsample_bytree': 0.5995602475315385, 'reg_alpha': 0.9064660282355839, 'reg_lambda': 6.389628036569492, 'gamma': 4.0, 'scale_pos_weight': 5.249822275404587}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:34:51,474] Trial 22 finished with value: 0.16375455980472722 and parameters: {'n_estimators': 250, 'learning_rate': 0.03918964093778355, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.9365115212334089, 'colsample_bytree': 0.4882429710231167, 'reg_alpha': 0.9875542669643392, 'reg_lambda': 7.431361706068511, 'gamma': 4.0, 'scale_pos_weight': 5.2838822649210275}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:35:34,131] Trial 23 finished with value: 0.16010009350959337 and parameters: {'n_estimators': 200, 'learning_rate': 0.04136984176446321, 'max_depth': 4, 'min_child_weight': 2, 'subsample': 0.9515276371298625, 'colsample_bytree': 0.48632606466030853, 'reg_alpha': 0.7609325390587758, 'reg_lambda': 9.012029190335545, 'gamma': 3.0, 'scale_pos_weight': 5.4590941342788435}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:35:55,939] Trial 24 finished with value: 0.16251092298288983 and parameters: {'n_estimators': 200, 'learning_rate': 0.02336519722377699, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.9215390373877318, 'colsample_bytree': 0.4470112954653563, 'reg_alpha': 0.8888235709230982, 'reg_lambda': 7.742766189073105, 'gamma': 5.0, 'scale_pos_weight': 5.330673108233207}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:37:11,636] Trial 25 finished with value: 0.14884541915330285 and parameters: {'n_estimators': 300, 'learning_rate': 0.062461434132279114, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9338452300424931, 'colsample_bytree': 0.5303612395216161, 'reg_alpha': 0.7938932029108203, 'reg_lambda': 6.445584355609688, 'gamma': 4.0, 'scale_pos_weight': 5.129634073214444}. Best is trial 13 with value: 0.16638922954551297.
[I 2025-12-03 00:38:01,484] Trial 26 finished with value: 0.17040560826226886 and parameters: {'n_estimators': 250, 'learning_rate': 0.018257206787767228, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.972283445492291, 'colsample_bytree': 0.4724782543667302, 'reg_alpha': 0.6095349831307635, 'reg_lambda': 7.43884186756215, 'gamma': 3.0, 'scale_pos_weight': 5.046676572671301}. Best is trial 26 with value: 0.17040560826226886.
[I 2025-12-03 00:39:33,868] Trial 27 finished with value: 0.16413912058728836 and parameters: {'n_estimators': 550, 'learning_rate': 0.01776353768391368, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.9693825955077485, 'colsample_bytree': 0.43767281670616137, 'reg_alpha': 0.5844827970376549, 'reg_lambda': 8.486907102324846, 'gamma': 2.0, 'scale_pos_weight': 5.028478055736717}. Best is trial 26 with value: 0.17040560826226886.
[I 2025-12-03 00:41:08,623] Trial 28 finished with value: 0.16198392820449778 and parameters: {'n_estimators': 150, 'learning_rate': 0.028614251559492092, 'max_depth': 8, 'min_child_weight': 6, 'subsample': 0.9874348238905846, 'colsample_bytree': 0.4130546784621042, 'reg_alpha': 0.6087839690480352, 'reg_lambda': 5.394257068133907, 'gamma': 3.0, 'scale_pos_weight': 5.1800292812704205}. Best is trial 26 with value: 0.17040560826226886.
[I 2025-12-03 00:42:13,604] Trial 29 finished with value: 0.16991609556432508 and parameters: {'n_estimators': 400, 'learning_rate': 0.015772892968780677, 'max_depth': 4, 'min_child_weight': 9, 'subsample': 0.9856764302476839, 'colsample_bytree': 0.47528927542368254, 'reg_alpha': 0.5263580170966486, 'reg_lambda': 4.492373435824277, 'gamma': 2.0, 'scale_pos_weight': 5.063511663122462}. Best is trial 26 with value: 0.17040560826226886.
[I 2025-12-03 00:42:24,086] A new study created in memory with name: xgboost_fold_2
[I 2025-12-03 00:44:22,734] Trial 0 finished with value: 0.13827346804453125 and parameters: {'n_estimators': 950, 'learning_rate': 0.08986705596254278, 'max_depth': 18, 'min_child_weight': 5, 'subsample': 0.9624749080035996, 'colsample_bytree': 0.4605148680367095, 'reg_alpha': 0.7100897996212792, 'reg_lambda': 7.665737201365902, 'gamma': 4.0, 'scale_pos_weight': 5.852432521136293}. Best is trial 0 with value: 0.13827346804453125.
[I 2025-12-03 00:47:07,348] Trial 1 finished with value: 0.11007709927221228 and parameters: {'n_estimators': 350, 'learning_rate': 0.07770115103229108, 'max_depth': 20, 'min_child_weight': 2, 'subsample': 0.9610578150579907, 'colsample_bytree': 0.5717168499672234, 'reg_alpha': 0.9148097667393158, 'reg_lambda': 6.001761341037773, 'gamma': 0.0, 'scale_pos_weight': 5.92146110311112}. Best is trial 0 with value: 0.13827346804453125.
[I 2025-12-03 00:48:36,275] Trial 2 finished with value: 0.14535135678204564 and parameters: {'n_estimators': 800, 'learning_rate': 0.010083558284874948, 'max_depth': 16, 'min_child_weight': 8, 'subsample': 0.9846648487970259, 'colsample_bytree': 0.426603688007911, 'reg_alpha': 0.22109540000146477, 'reg_lambda': 1.7476298199877816, 'gamma': 4.0, 'scale_pos_weight': 5.734668949773569}. Best is trial 2 with value: 0.14535135678204564.
[I 2025-12-03 00:48:58,443] Trial 3 finished with value: 0.12239262307249907 and parameters: {'n_estimators': 950, 'learning_rate': 0.07114284025309442, 'max_depth': 12, 'min_child_weight': 1, 'subsample': 0.9428696742021192, 'colsample_bytree': 0.437126940052134, 'reg_alpha': 0.9861380448419559, 'reg_lambda': 1.6622679747976772, 'gamma': 1.0, 'scale_pos_weight': 5.12652506907396}. Best is trial 2 with value: 0.14535135678204564.
[I 2025-12-03 00:49:11,657] Trial 4 finished with value: 0.14301341165628886 and parameters: {'n_estimators': 150, 'learning_rate': 0.07725823034913458, 'max_depth': 20, 'min_child_weight': 6, 'subsample': 0.9607289811155364, 'colsample_bytree': 0.4277565170990343, 'reg_alpha': 0.04202442465074541, 'reg_lambda': 4.4412737117229275, 'gamma': 5.0, 'scale_pos_weight': 5.795348453896658}. Best is trial 2 with value: 0.14535135678204564.
