[I 2025-12-03 22:03:14,720] Trial 9 finished with value: 0.09362600693225687 and parameters: {'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 16, 'criterion': 'log_loss', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 9 with value: 0.09362600693225687.
[I 2025-12-03 22:03:14,948] Trial 10 finished with value: 0.060005199946935026 and parameters: {'max_depth': 23, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': None, 'splitter': 'random'}. Best is trial 9 with value: 0.09362600693225687.
[I 2025-12-03 22:03:15,076] Trial 11 finished with value: 0.09786706502130993 and parameters: {'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 6, 'criterion': 'entropy', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:15,204] Trial 12 finished with value: 0.09016505165169605 and parameters: {'max_depth': 9, 'min_samples_split': 7, 'min_samples_leaf': 18, 'criterion': 'entropy', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:15,333] Trial 13 finished with value: 0.08774489159331317 and parameters: {'max_depth': 11, 'min_samples_split': 12, 'min_samples_leaf': 15, 'criterion': 'entropy', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:15,456] Trial 14 finished with value: 0.05723442049911363 and parameters: {'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 2, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:15,591] Trial 15 finished with value: 0.09114221483446801 and parameters: {'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 8, 'criterion': 'log_loss', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:15,723] Trial 16 finished with value: 0.08483470445760662 and parameters: {'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 9, 'criterion': 'entropy', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:15,944] Trial 17 finished with value: 0.06867975736593639 and parameters: {'max_depth': 21, 'min_samples_split': 14, 'min_samples_leaf': 4, 'criterion': 'entropy', 'max_features': None, 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:16,071] Trial 18 finished with value: 0.05928497252861696 and parameters: {'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 14, 'criterion': 'log_loss', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:16,208] Trial 19 finished with value: 0.0961807505130027 and parameters: {'max_depth': 32, 'min_samples_split': 20, 'min_samples_leaf': 17, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:16,409] Trial 20 finished with value: 0.09125199388709773 and parameters: {'max_depth': 32, 'min_samples_split': 20, 'min_samples_leaf': 20, 'criterion': 'gini', 'max_features': None, 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:16,545] Trial 21 finished with value: 0.08345869215297283 and parameters: {'max_depth': 27, 'min_samples_split': 18, 'min_samples_leaf': 17, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:16,681] Trial 22 finished with value: 0.08647378853688138 and parameters: {'max_depth': 20, 'min_samples_split': 13, 'min_samples_leaf': 18, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 11 with value: 0.09786706502130993.
[I 2025-12-03 22:03:16,814] Trial 23 finished with value: 0.10184558037800903 and parameters: {'max_depth': 12, 'min_samples_split': 9, 'min_samples_leaf': 9, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
[I 2025-12-03 22:03:16,944] Trial 24 finished with value: 0.08714627285367949 and parameters: {'max_depth': 7, 'min_samples_split': 17, 'min_samples_leaf': 9, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
[I 2025-12-03 22:03:17,080] Trial 25 finished with value: 0.09864818296532965 and parameters: {'max_depth': 12, 'min_samples_split': 11, 'min_samples_leaf': 3, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
[I 2025-12-03 22:03:17,218] Trial 26 finished with value: 0.09470822293977894 and parameters: {'max_depth': 12, 'min_samples_split': 11, 'min_samples_leaf': 4, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
[I 2025-12-03 22:03:17,346] Trial 27 finished with value: 0.0807530980458178 and parameters: {'max_depth': 8, 'min_samples_split': 10, 'min_samples_leaf': 3, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
[I 2025-12-03 22:03:17,478] Trial 28 finished with value: 0.08591278794845889 and parameters: {'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 6, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
[I 2025-12-03 22:03:17,688] Trial 29 finished with value: 0.07086326739813306 and parameters: {'max_depth': 19, 'min_samples_split': 8, 'min_samples_leaf': 5, 'criterion': 'entropy', 'max_features': None, 'splitter': 'random'}. Best is trial 23 with value: 0.10184558037800903.
CLASSIFICAÇÃO DE GENES-ALVO USANDO DADOS ÔMICOS
================================================================================
Timestamp do experimento: 20251203_215554
 Usando dados da ANA:
   Features: data/UNION_features.tsv
   Labels: data/processed/UNION_labels.tsv
   Formato labels: genes, 2class (binary), 3class (multiclass)

Arquivos encontrados com sucesso!
Carregando e preparando dados...
============================================================
PREPARANDO DATASET PARA CLASSIFICAÇÃO (BINARY)
============================================================
Carregando UNION_features.tsv
Features carregadas: 19602 genes x 64 features
Tipos de dados das features: {dtype('float64'): 64}
Range das features: [0.0000, 1.0000]
----------------------------------------
Carregando UNION_labels.tsv (classificação: binary)
Labels carregados: 19680 genes
Valores únicos em 2class: label
0.0    16727
NaN     1997
1.0      956
Name: count, dtype: int64
Genes with NaN dropped: 1997
Distribuição das classes:
  Classe 0 (passenger): 16727 genes
  Classe 1 (cancer): 956 genes
  Razão cancer/passenger: 0.0572
----------------------------------------
Alinhando features e labels
Genes comuns entre features e labels: 17676
Dataset final: 17676 genes x 64 features
Distribuição final das classes: [16727   949]
----------------------------------------
DATASET PREPARADO COM SUCESSO!
Shape final: X=(17676, 64), y=(17676,)
Genes: 17676
Features: 64
============================================================

CONFIGURAÇÃO DO EXPERIMENTO (OTIMIZAÇÃO):
  Executando: Todos os modelos
  Trials por modelo: 30
  Tipo: binary
  Parâmetros: Completo
  Balanceamento: none
INICIANDO EXPERIMENTAÇÃO COM TODOS OS MODELOS
Dataset: 17676 amostras x 64 features
Número de trials por modelo: 30
Conjunto de parâmetros: Completo
Progresso: 1/9 modelos
================================================================================
EXECUTANDO MODELO: K-Nearest Neighbors
================================================================================

Starting Nested Cross-Validation for k_nearest_neighbors...
Configuration: 5 outer folds, 30 trials per fold
Performing 80/20 holdout split...
Holdout split completed:
  - Training set: 14140 samples (80%)
  - Holdout test set: 3536 samples (20%)
Fold 1
Importâncias dos parâmetros para fold 1: {'n_neighbors': np.float64(0.7695571965133344), 'algorithm': np.float64(0.07216848093941924), 'p': np.float64(0.06056111925011542), 'leaf_size': np.float64(0.051344476603613125), 'weights': np.float64(0.04636872669351788)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/optuna_plots
Fold 2
Importâncias dos parâmetros para fold 2: {'n_neighbors': np.float64(0.7511607332901155), 'weights': np.float64(0.1792220154346524), 'p': np.float64(0.03308384368691765), 'leaf_size': np.float64(0.020803051448704833), 'algorithm': np.float64(0.015730356139609717)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/optuna_plots
Fold 3
Importâncias dos parâmetros para fold 3: {'n_neighbors': np.float64(0.8676165625897901), 'leaf_size': np.float64(0.046557140748568364), 'p': np.float64(0.038187286126188554), 'algorithm': np.float64(0.02470736677141873), 'weights': np.float64(0.02293164376403417)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/optuna_plots
Fold 4
Importâncias dos parâmetros para fold 4: {'p': np.float64(0.5288641942966152), 'n_neighbors': np.float64(0.3037532369756764), 'algorithm': np.float64(0.0906530793195745), 'weights': np.float64(0.05432788974238234), 'leaf_size': np.float64(0.02240159966575146)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/optuna_plots
Fold 5
Importâncias dos parâmetros para fold 5: {'n_neighbors': np.float64(0.8268903405753258), 'p': np.float64(0.09435665031188642), 'weights': np.float64(0.03411273854983137), 'leaf_size': np.float64(0.029274326396835852), 'algorithm': np.float64(0.01536594416612039)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/optuna_plots

Nested CV completed. The 20% holdout set (3536 samples) remains untouched.
This holdout set can be used for final unbiased evaluation.

Training and evaluating 5 best parameter sets on holdout data...
Testing with 4 balancing strategies: none, randomundersampler, smoteenn, tomeklinks

Evaluating fold 1 best params on holdout set...
  - Testing with balance strategy: none
  - Testing with balance strategy: randomundersampler
  - Testing with balance strategy: smoteenn
  - Testing with balance strategy: tomeklinks

Evaluating fold 2 best params on holdout set...
  - Testing with balance strategy: none
  - Testing with balance strategy: randomundersampler
  - Testing with balance strategy: smoteenn
  - Testing with balance strategy: tomeklinks

Evaluating fold 3 best params on holdout set...
  - Testing with balance strategy: none
  - Testing with balance strategy: randomundersampler
  - Testing with balance strategy: smoteenn
  - Testing with balance strategy: tomeklinks

Evaluating fold 4 best params on holdout set...
  - Testing with balance strategy: none
  - Testing with balance strategy: randomundersampler
  - Testing with balance strategy: smoteenn
  - Testing with balance strategy: tomeklinks

Evaluating fold 5 best params on holdout set...
  - Testing with balance strategy: none
  - Testing with balance strategy: randomundersampler
  - Testing with balance strategy: smoteenn
  - Testing with balance strategy: tomeklinks
Saving optimization and holdout results...
Detailed results by fold saved to: ./results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/detailed_results_by_fold.txt
Test predictions for all folds saved to: ./results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/metrics.json
Saving holdout results...
Holdout evaluation results saved to: ./results/20251203_215554_ana_optimized_binary/k_nearest_neighbors/holdout_results.txt
Saved!
[OK] K-Nearest Neighbors executado com sucesso!
Progresso: 2/9 modelos
================================================================================
EXECUTANDO MODELO: Decision Tree
================================================================================

Starting Nested Cross-Validation for decision_tree...
Configuration: 5 outer folds, 30 trials per fold
Performing 80/20 holdout split...
Holdout split completed:
  - Training set: 14140 samples (80%)
  - Holdout test set: 3536 samples (20%)
Fold 1
Importâncias dos parâmetros para fold 1: {'splitter': np.float64(0.49936626622101216), 'max_depth': np.float64(0.2448649736602154), 'min_samples_leaf': np.float64(0.13125182214585307), 'min_samples_split': np.float64(0.05529694833779047), 'max_features': np.float64(0.04133809436624275), 'criterion': np.float64(0.02788189526888619)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/decision_tree/optuna_plots
Fold 2
Importâncias dos parâmetros para fold 2: {'max_depth': np.float64(0.6814570028297581), 'max_features': np.float64(0.12516862714142318), 'min_samples_leaf': np.float64(0.07508054725597722), 'min_samples_split': np.float64(0.06088807520642549), 'splitter': np.float64(0.03467721202730783), 'criterion': np.float64(0.022728535539108096)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/decision_tree/optuna_plots
Fold 3
Importâncias dos parâmetros para fold 3: {'max_depth': np.float64(0.38013178337723463), 'max_features': np.float64(0.22828981809780427), 'min_samples_leaf': np.float64(0.17143889567539683), 'min_samples_split': np.float64(0.10847517967526979), 'criterion': np.float64(0.08143256561149505), 'splitter': np.float64(0.030231757562799527)}
Saved Optuna plots to results/20251203_215554_ana_optimized_binary/decision_tree/optuna_plots
Fold 4
[I 2025-12-03 22:03:18,226] A new study created in memory with name: decision_tree_fold_5
[I 2025-12-03 22:03:19,198] Trial 0 finished with value: 0.08157734505101417 and parameters: {'max_depth': 8, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini', 'max_features': None, 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:19,379] Trial 1 finished with value: 0.08072648875200679 and parameters: {'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini', 'max_features': None, 'splitter': 'random'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:21,037] Trial 2 finished with value: 0.07478459927181302 and parameters: {'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 9, 'criterion': 'log_loss', 'max_features': None, 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:21,186] Trial 3 finished with value: 0.07550742195386846 and parameters: {'max_depth': 2, 'min_samples_split': 10, 'min_samples_leaf': 18, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:21,488] Trial 4 finished with value: 0.07176456110025449 and parameters: {'max_depth': 19, 'min_samples_split': 6, 'min_samples_leaf': 11, 'criterion': 'gini', 'max_features': 'sqrt', 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:21,755] Trial 5 finished with value: 0.06422823405306417 and parameters: {'max_depth': 29, 'min_samples_split': 9, 'min_samples_leaf': 5, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:22,010] Trial 6 finished with value: 0.07869002305402727 and parameters: {'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 18, 'criterion': 'gini', 'max_features': 'log2', 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:22,371] Trial 7 finished with value: 0.0699692069873352 and parameters: {'max_depth': 31, 'min_samples_split': 14, 'min_samples_leaf': 4, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:22,666] Trial 8 finished with value: 0.07510426260901841 and parameters: {'max_depth': 19, 'min_samples_split': 3, 'min_samples_leaf': 11, 'criterion': 'gini', 'max_features': 'sqrt', 'splitter': 'best'}. Best is trial 0 with value: 0.08157734505101417.
[I 2025-12-03 22:03:22,799] Trial 9 finished with value: 0.0949060432702796 and parameters: {'max_depth': 11, 'min_samples_split': 7, 'min_samples_leaf': 7, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:22,936] Trial 10 finished with value: 0.09039320634892442 and parameters: {'max_depth': 11, 'min_samples_split': 14, 'min_samples_leaf': 14, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,075] Trial 11 finished with value: 0.08458467679581129 and parameters: {'max_depth': 13, 'min_samples_split': 14, 'min_samples_leaf': 14, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,209] Trial 12 finished with value: 0.077021068283771 and parameters: {'max_depth': 6, 'min_samples_split': 14, 'min_samples_leaf': 8, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,350] Trial 13 finished with value: 0.0812679904263773 and parameters: {'max_depth': 23, 'min_samples_split': 18, 'min_samples_leaf': 14, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,488] Trial 14 finished with value: 0.0944692358493086 and parameters: {'max_depth': 12, 'min_samples_split': 6, 'min_samples_leaf': 14, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,617] Trial 15 finished with value: 0.06261107959085345 and parameters: {'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 7, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,759] Trial 16 finished with value: 0.08087549891458876 and parameters: {'max_depth': 23, 'min_samples_split': 6, 'min_samples_leaf': 20, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:23,900] Trial 17 finished with value: 0.08783541096900668 and parameters: {'max_depth': 16, 'min_samples_split': 5, 'min_samples_leaf': 12, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,032] Trial 18 finished with value: 0.07665525884913754 and parameters: {'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'criterion': 'log_loss', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,223] Trial 19 finished with value: 0.07916849773590798 and parameters: {'max_depth': 12, 'min_samples_split': 11, 'min_samples_leaf': 16, 'criterion': 'log_loss', 'max_features': None, 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,368] Trial 20 finished with value: 0.08057661146525123 and parameters: {'max_depth': 24, 'min_samples_split': 4, 'min_samples_leaf': 6, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,505] Trial 21 finished with value: 0.08390336573113066 and parameters: {'max_depth': 11, 'min_samples_split': 16, 'min_samples_leaf': 13, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,642] Trial 22 finished with value: 0.08466088750571399 and parameters: {'max_depth': 10, 'min_samples_split': 12, 'min_samples_leaf': 16, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,782] Trial 23 finished with value: 0.08337658925679547 and parameters: {'max_depth': 14, 'min_samples_split': 8, 'min_samples_leaf': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:24,915] Trial 24 finished with value: 0.07612731182338248 and parameters: {'max_depth': 6, 'min_samples_split': 12, 'min_samples_leaf': 15, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:25,055] Trial 25 finished with value: 0.09230376905330065 and parameters: {'max_depth': 18, 'min_samples_split': 7, 'min_samples_leaf': 9, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:25,198] Trial 26 finished with value: 0.08091354702340127 and parameters: {'max_depth': 19, 'min_samples_split': 7, 'min_samples_leaf': 9, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:25,342] Trial 27 finished with value: 0.08460282143384812 and parameters: {'max_depth': 17, 'min_samples_split': 4, 'min_samples_leaf': 7, 'criterion': 'log_loss', 'max_features': 'sqrt', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:25,560] Trial 28 finished with value: 0.08248790765766367 and parameters: {'max_depth': 21, 'min_samples_split': 7, 'min_samples_leaf': 9, 'criterion': 'log_loss', 'max_features': None, 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:25,706] Trial 29 finished with value: 0.069489071261802 and parameters: {'max_depth': 27, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'log_loss', 'max_features': 'log2', 'splitter': 'random'}. Best is trial 9 with value: 0.0949060432702796.
[I 2025-12-03 22:03:29,892] A new study created in memory with name: random_forest_fold_1
[I 2025-12-03 22:03:32,629] Trial 0 finished with value: 0.15816598030163123 and parameters: {'n_estimators': 200, 'max_depth': 19, 'min_samples_split': 11, 'min_samples_leaf': 17, 'max_features': 'log2', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 0 with value: 0.15816598030163123.
[I 2025-12-03 22:03:34,673] Trial 1 finished with value: 0.1607837481143557 and parameters: {'n_estimators': 275, 'max_depth': 5, 'min_samples_split': 18, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:03:48,464] Trial 2 finished with value: 0.1089823780539944 and parameters: {'n_estimators': 250, 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 19, 'max_features': None, 'criterion': 'entropy', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:03:50,624] Trial 3 finished with value: 0.1521506295932455 and parameters: {'n_estimators': 175, 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 11, 'max_features': 'log2', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:03,063] Trial 4 finished with value: 0.12954417704313603 and parameters: {'n_estimators': 200, 'max_depth': 12, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': None, 'criterion': 'log_loss', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:06,025] Trial 5 finished with value: 0.15232701788573363 and parameters: {'n_estimators': 225, 'max_depth': 12, 'min_samples_split': 3, 'min_samples_leaf': 16, 'max_features': 'sqrt', 'criterion': 'gini', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:08,080] Trial 6 finished with value: 0.14807756458841573 and parameters: {'n_estimators': 100, 'max_depth': 27, 'min_samples_split': 6, 'min_samples_leaf': 12, 'max_features': 'sqrt', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:10,666] Trial 7 finished with value: 0.11786467128830487 and parameters: {'n_estimators': 150, 'max_depth': 12, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:36,369] Trial 8 finished with value: 0.09748357396420622 and parameters: {'n_estimators': 275, 'max_depth': 10, 'min_samples_split': 16, 'min_samples_leaf': 9, 'max_features': None, 'criterion': 'entropy', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:38,211] Trial 9 finished with value: 0.12922052324981173 and parameters: {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 'log2', 'criterion': 'gini', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:40,647] Trial 10 finished with value: 0.15679352494907653 and parameters: {'n_estimators': 300, 'max_depth': 6, 'min_samples_split': 20, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:43,087] Trial 11 finished with value: 0.1584414473122262 and parameters: {'n_estimators': 250, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 19, 'max_features': 'log2', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:45,876] Trial 12 finished with value: 0.15686706856625143 and parameters: {'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 16, 'min_samples_leaf': 20, 'max_features': 'log2', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:48,725] Trial 13 finished with value: 0.15445966704420164 and parameters: {'n_estimators': 250, 'max_depth': 23, 'min_samples_split': 20, 'min_samples_leaf': 16, 'max_features': 'sqrt', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:51,156] Trial 14 finished with value: 0.1538163132187628 and parameters: {'n_estimators': 250, 'max_depth': 17, 'min_samples_split': 14, 'min_samples_leaf': 14, 'max_features': 'log2', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:53,803] Trial 15 finished with value: 0.1560975414147519 and parameters: {'n_estimators': 275, 'max_depth': 16, 'min_samples_split': 18, 'min_samples_leaf': 18, 'max_features': 'log2', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:57,207] Trial 16 finished with value: 0.1515377342271585 and parameters: {'n_estimators': 275, 'max_depth': 23, 'min_samples_split': 14, 'min_samples_leaf': 14, 'max_features': 'sqrt', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:04:59,122] Trial 17 finished with value: 0.15679597776428253 and parameters: {'n_estimators': 225, 'max_depth': 23, 'min_samples_split': 13, 'min_samples_leaf': 20, 'max_features': 'log2', 'criterion': 'gini', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:05:01,013] Trial 18 finished with value: 0.14438637702827894 and parameters: {'n_estimators': 150, 'max_depth': 15, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:05:20,551] Trial 19 finished with value: 0.14298517580049702 and parameters: {'n_estimators': 300, 'max_depth': 26, 'min_samples_split': 18, 'min_samples_leaf': 13, 'max_features': None, 'criterion': 'entropy', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:05:22,501] Trial 20 finished with value: 0.1535710749214699 and parameters: {'n_estimators': 225, 'max_depth': 8, 'min_samples_split': 13, 'min_samples_leaf': 16, 'max_features': 'sqrt', 'criterion': 'gini', 'bootstrap': True}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:05:25,160] Trial 21 finished with value: 0.15553484761159414 and parameters: {'n_estimators': 175, 'max_depth': 20, 'min_samples_split': 11, 'min_samples_leaf': 17, 'max_features': 'log2', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:05:28,050] Trial 22 finished with value: 0.1566452635186569 and parameters: {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 14, 'min_samples_leaf': 18, 'max_features': 'log2', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
[I 2025-12-03 22:05:31,640] Trial 23 finished with value: 0.1560415163250288 and parameters: {'n_estimators': 250, 'max_depth': 19, 'min_samples_split': 11, 'min_samples_leaf': 15, 'max_features': 'log2', 'criterion': 'log_loss', 'bootstrap': False}. Best is trial 1 with value: 0.1607837481143557.
